HS3PUQUMX2MJTFJA,JRTCKXETXF,HS3PUQUMX2MJTFJA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$13.33 per Dedicated RHEL f1.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,13.33,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,f1.16xlarge,Yes,FPGA Instances,64,Intel Xeon E5-2686 v4 (Broadwell),,976 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:f1.16xlarge,RunInstances:0010,Used,,188,,,,,,,,,,,,,,,,,,,,,,128,,NA,,Amazon Elastic Compute Cloud
CXWQTSDJMF3AP864,JRTCKXETXF,CXWQTSDJMF3AP864.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.945 per Dedicated RHEL f1.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.945,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,f1.2xlarge,Yes,FPGA Instances,8,Intel Xeon E5-2686 v4 (Broadwell),,122 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:f1.2xlarge,RunInstances:0010,Used,,26,,,,,,,,,,,,,,,,,,,,,,16,,NA,,Amazon Elastic Compute Cloud
XCXYQ48G7HXYYHAC,JRTCKXETXF,XCXYQ48G7HXYYHAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.845 per Dedicated RHEL g2.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.845,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g2.2xlarge,No,GPU instance,8,Intel Xeon E5-2670 (Sandy Bridge),2.6 GHz,15 GiB,1 x 60 SSD,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:g2.2xlarge,RunInstances:0010,Used,,26,,,1,,,,,,,,,,,,,,,,,,,16,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
4GRDB56V2W7EVFSU,JRTCKXETXF,4GRDB56V2W7EVFSU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.69 per Dedicated RHEL g3.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.69,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:g3.16xlarge,RunInstances:0010,Used,14000 Mbps,188,,Yes,4,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
XC5ZWJZS84Q3XZTZ,JRTCKXETXF,XC5ZWJZS84Q3XZTZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.384 per Dedicated RHEL g3.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.384,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g3.4xlarge,Yes,GPU instance,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,122 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:g3.4xlarge,RunInstances:0010,Used,3500 Mbps,47,,Yes,1,,,,,,,,,,,,,,,,Yes,Yes,Yes,32,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
XDG4DYSAQBVCPRJQ,JRTCKXETXF,XDG4DYSAQBVCPRJQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.638 per Dedicated RHEL g3.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.638,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:g3.8xlarge,RunInstances:0010,Used,7000 Mbps,94,,Yes,2,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
AY6YGYYWDA5V66YF,JRTCKXETXF,AY6YGYYWDA5V66YF.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.874 per Dedicated RHEL h1.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.874,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.16xlarge,Yes,Storage optimized,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,256 GiB,8 x 2000 HDD,25 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:h1.16xlarge,RunInstances:0010,Used,12000 Mbps,188,,Yes,,,,,,,,,,,,,,,,,,,,128,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
V8ZMSAKQQNM5VQ8R,JRTCKXETXF,V8ZMSAKQQNM5VQ8R.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.628 per Dedicated RHEL h1.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.628,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.2xlarge,Yes,Storage optimized,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,32 GiB,1 x 2000 HDD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:h1.2xlarge,RunInstances:0010,Used,1600 Mbps,26,,Yes,,,,,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
GNZAG2H6QR3EFFEY,JRTCKXETXF,GNZAG2H6QR3EFFEY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.127 per Dedicated RHEL h1.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.127,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.4xlarge,Yes,Storage optimized,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,64 GiB,2 x 2000 HDD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:h1.4xlarge,RunInstances:0010,Used,3000 Mbps,53.5,,Yes,,,,,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
DBD4WUH9VW3KWX4F,JRTCKXETXF,DBD4WUH9VW3KWX4F.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.123 per Dedicated RHEL h1.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.123,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.8xlarge,Yes,Storage optimized,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,128 GiB,4 x 2000 HDD,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:h1.8xlarge,RunInstances:0010,Used,6000 Mbps,99,,Yes,,,,,,,,,,,,,,,,,,,,64,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
QNQNFXEZD4JV6K7J,JRTCKXETXF,QNQNFXEZD4JV6K7J.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.730 per Dedicated RHEL hs1.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.73,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,hs1.8xlarge,No,Storage optimized,17,Intel Xeon E5-2650,2 GHz,117 GiB,24 x 2000,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:hs1.8xlarge,RunInstances:0010,Used,,35,,,,,,,,,,,,,,,,,,,,,,64,,NA,,Amazon Elastic Compute Cloud
N58RGQJW3EFKG6Q2,JRTCKXETXF,N58RGQJW3EFKG6Q2.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.006 per Dedicated RHEL i2.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.006,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i2.2xlarge,No,Storage optimized,8,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,61 GiB,2 x 800 SSD,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i2.2xlarge,RunInstances:0010,Used,,27,,Yes,,,,,,,,,,,,,,,,,,,,16,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
EM4WENQDQTCE6CHN,JRTCKXETXF,EM4WENQDQTCE6CHN.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.881 per Dedicated RHEL i2.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.881,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i2.4xlarge,No,Storage optimized,16,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,122 GiB,4 x 800 SSD,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i2.4xlarge,RunInstances:0010,Used,,53,,Yes,,,,,,,,,,,,,,,,,,,,32,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
W2C299XDDHK5Q5HK,JRTCKXETXF,W2C299XDDHK5Q5HK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$6.950 per Dedicated RHEL i2.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,6.95,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i2.8xlarge,No,Storage optimized,32,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,244 GiB,8 x 800 SSD,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i2.8xlarge,RunInstances:0010,Used,,104,,Yes,,,,,,,,,,,,,,,,,,,,64,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
TJYZERFDZ38JVQQW,JRTCKXETXF,TJYZERFDZ38JVQQW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.998 per Dedicated RHEL i2.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.998,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i2.xlarge,No,Storage optimized,4,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,30.5 GiB,1 x 800 SSD,Moderate,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i2.xlarge,RunInstances:0010,Used,,14,,Yes,,,,,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
PSVDMQASMVK87NYB,JRTCKXETXF,PSVDMQASMVK87NYB.JRTCKXETXF.6YS6EN2CT7,OnDemand,$5.122 per Dedicated RHEL i3.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,5.122,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.16xlarge,Yes,Storage optimized,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,8 x 1900 NVMe SSD,20 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i3.16xlarge,RunInstances:0010,Used,14000 Mbps,200,,Yes,,,,,,,,,,,,,,,,,,,,128,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
T2A8DS9QR9R22WZ2,JRTCKXETXF,T2A8DS9QR9R22WZ2.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.816 per Dedicated RHEL i3.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.816,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.2xlarge,Yes,Storage optimized,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,1 x 1900 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i3.2xlarge,RunInstances:0010,Used,1750 Mbps,27,,Yes,,,,,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
G2Y7JD8J9KR378JW,JRTCKXETXF,G2Y7JD8J9KR378JW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.503 per Dedicated RHEL i3.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.503,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.4xlarge,Yes,Storage optimized,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,122 GiB,2 x 1900 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i3.4xlarge,RunInstances:0010,Used,3500 Mbps,53,,Yes,,,,,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
R44YAG7V59VVJURM,JRTCKXETXF,R44YAG7V59VVJURM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.876 per Dedicated RHEL i3.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.876,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.8xlarge,Yes,Storage optimized,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,4 x 1900 NVMe SSD,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i3.8xlarge,RunInstances:0010,Used,7000 Mbps,99,,Yes,,,,,,,,,,,,,,,,,,,,64,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
6WKTRGBBJD2C2RZE,JRTCKXETXF,6WKTRGBBJD2C2RZE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.232 per Dedicated RHEL i3.large Instance Hour,01/08/2018,0,Inf,Hrs,0.232,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.large,Yes,Storage optimized,2,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,15.25 GiB,1 x 475 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i3.large,RunInstances:0010,Used,425 Mbps,7,,Yes,,,,,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
Q9PPPERPAEZ49V6H,JRTCKXETXF,Q9PPPERPAEZ49V6H.JRTCKXETXF.6YS6EN2CT7,OnDemand,$5.122 per Dedicated RHEL i3.metal Instance Hour,01/08/2018,0,Inf,Hrs,5.122,USD,,,,Compute Instance (bare metal),AmazonEC2,US East (N. Virginia),AWS Region,i3.metal,Yes,Storage optimized,72,Intel Xeon E5-2686 v4 (Broadwell),,512 GiB,8 x 1900 NVMe SSD,25 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i3.metal,RunInstances:0010,Used,,208,,,,,,,,,,,,,,,,,,,,,,128,,NA,,Amazon Elastic Compute Cloud
6Z2HWHRBW2ZH7Z33,JRTCKXETXF,6Z2HWHRBW2ZH7Z33.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.403 per Dedicated RHEL i3.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.403,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i3.xlarge,Yes,Storage optimized,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,30.5 GiB,1 x 950 NVMe SSD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i3.xlarge,RunInstances:0010,Used,850 Mbps,13,,Yes,,,,,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
3A8W7GXJJKZB5V45,JRTCKXETXF,3A8W7GXJJKZB5V45.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.253 per Dedicated RHEL m1.large Instance Hour,01/08/2018,0,Inf,Hrs,0.253,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m1.large,No,General purpose,2,Intel Xeon Family,,7.5 GiB,2 x 420,Moderate,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m1.large,RunInstances:0010,Used,,4,,,,,,,,,,,,,,,,,,,,,,4,,NA,,Amazon Elastic Compute Cloud
KV46EU5KJGKB53ZX,JRTCKXETXF,KV46EU5KJGKB53ZX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.156 per Dedicated RHEL m1.medium Instance Hour,01/08/2018,0,Inf,Hrs,0.156,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m1.medium,No,General purpose,1,Intel Xeon Family,,3.75 GiB,1 x 410,Moderate,32-bit or 64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m1.medium,RunInstances:0010,Used,,2,,,,,,,,,,,,,,,,,,,,,,2,,NA,,Amazon Elastic Compute Cloud
JEUDBWRRVYWVAQ8W,JRTCKXETXF,JEUDBWRRVYWVAQ8W.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.108 per Dedicated RHEL m1.small Instance Hour,01/08/2018,0,Inf,Hrs,0.108,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m1.small,No,General purpose,1,Intel Xeon Family,,1.7 GiB,1 x 160,Low,32-bit or 64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage,RunInstances:0010,Used,,1,,,,,,,,,,,,,,,,,,,,,,1,,NA,,Amazon Elastic Compute Cloud
MSN4QHE8TBV8XBD2,JRTCKXETXF,MSN4QHE8TBV8XBD2.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.445 per Dedicated RHEL m1.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.445,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m1.xlarge,No,General purpose,4,Intel Xeon Family,,15 GiB,4 x 420,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m1.xlarge,RunInstances:0010,Used,,8,,,,,,,,,,,,,,,,,,,,,,8,,NA,,Amazon Elastic Compute Cloud
XX2TZABY6QFVXNY9,JRTCKXETXF,XX2TZABY6QFVXNY9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.599 per Dedicated RHEL m2.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.599,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m2.2xlarge,No,Memory optimized,4,Intel Xeon Family,,34.2 GiB,1 x 850,Moderate,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m2.2xlarge,RunInstances:0010,Used,,13,,,,,,,,,,,,,,,,,,,,,,16,,NA,,Amazon Elastic Compute Cloud
URGXD2SFFV6PJGW7,JRTCKXETXF,URGXD2SFFV6PJGW7.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.208 per Dedicated RHEL m2.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.208,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m2.4xlarge,No,Memory optimized,8,Intel Xeon Family,,68.4 GiB,2 x 840,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m2.4xlarge,RunInstances:0010,Used,,26,,,,,,,,,,,,,,,,,,,,,,32,,NA,,Amazon Elastic Compute Cloud
V6MQGHYV9HMHTNFE,JRTCKXETXF,V6MQGHYV9HMHTNFE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.330 per Dedicated RHEL m2.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.33,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m2.xlarge,No,Memory optimized,2,Intel Xeon Family,,17.1 GiB,1 x 420,Moderate,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m2.xlarge,RunInstances:0010,Used,,6.5,,,,,,,,,,,,,,,,,,,,,,8,,NA,,Amazon Elastic Compute Cloud
VZ59SXRTT8GCK9N3,JRTCKXETXF,VZ59SXRTT8GCK9N3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.728 per Dedicated Usage RHEL m3.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.728,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m3.2xlarge,No,General purpose,8,Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge),2.5 GHz,30 GiB,2 x 80 SSD,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m3.2xlarge,RunInstances:0010,Used,,26,,,,,,,,,,,,,,,,,,,,,,16,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
YT5JTCAUXT587YW7,JRTCKXETXF,YT5JTCAUXT587YW7.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.212 per Dedicated Usage RHEL m3.large Instance Hour,01/08/2018,0,Inf,Hrs,0.212,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m3.large,No,General purpose,2,Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge),2.5 GHz,7.5 GiB,1 x 32 SSD,Moderate,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m3.large,RunInstances:0010,Used,,6.5,,,,,,,,,,,,,,,,,,,,,,4,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
KGZ5JY4FKTR75YN3,JRTCKXETXF,KGZ5JY4FKTR75YN3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.14 per Dedicated Usage RHEL m3.medium Instance Hour,01/08/2018,0,Inf,Hrs,0.14,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m3.medium,No,General purpose,1,Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge),2.5 GHz,3.75 GiB,1 x 4 SSD,Moderate,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m3.medium,RunInstances:0010,Used,,3,,,,,,,,,,,,,,,,,,,,,,2,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
TDQNZBUHCYXTFDUS,JRTCKXETXF,TDQNZBUHCYXTFDUS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.359 per Dedicated Usage RHEL m3.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.359,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m3.xlarge,No,General purpose,4,Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge),2.5 GHz,15 GiB,2 x 40 SSD,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m3.xlarge,RunInstances:0010,Used,,13,,,,,,,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel Turbo,Amazon Elastic Compute Cloud
EK8RQK3XNDHYVHY2,JRTCKXETXF,EK8RQK3XNDHYVHY2.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.13 per Dedicated RHEL m4.10xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.13,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m4.10xlarge,Yes,General purpose,40,Intel Xeon E5-2676 v3 (Haswell),2.4 GHz,160 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m4.10xlarge,RunInstances:0010,Used,4000 Mbps,124.5,,Yes,,,,,,,,,,,,,,,,,,,,80,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
H4ERZSZPBES3WKPY,JRTCKXETXF,H4ERZSZPBES3WKPY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.33 per Dedicated RHEL m4.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.33,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m4.16xlarge,Yes,General purpose,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,256 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m4.16xlarge,RunInstances:0010,Used,10000 Mbps,188,,Yes,,,,,,,,,,,,,,,,,,,,128,,NA,"Intel AVX, Intel AVX2, Intel Turbo",Amazon Elastic Compute Cloud
CZNF2F6CSUG2M7XY,JRTCKXETXF,CZNF2F6CSUG2M7XY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.57 per Dedicated RHEL m4.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.57,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m4.2xlarge,Yes,General purpose,8,Intel Xeon E5-2676 v3 (Haswell),2.4 GHz,32 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m4.2xlarge,RunInstances:0010,Used,1000 Mbps,26,,Yes,,,,,,,,,,,,,,,,,,,,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
FTHQYJFCP3DPSYCY,JRTCKXETXF,FTHQYJFCP3DPSYCY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.01 per Dedicated RHEL m4.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.01,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m4.4xlarge,Yes,General purpose,16,Intel Xeon E5-2676 v3 (Haswell),2.4 GHz,64 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m4.4xlarge,RunInstances:0010,Used,2000 Mbps,53.5,,Yes,,,,,,,,,,,,,,,,,,,,32,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
57XGZG7W7W67682J,JRTCKXETXF,57XGZG7W7W67682J.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.17 per Dedicated RHEL m4.large Instance Hour,01/08/2018,0,Inf,Hrs,0.17,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m4.large,Yes,General purpose,2,Intel Xeon E5-2676 v3 (Haswell),2.4 GHz,8 GiB,EBS only,Moderate,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m4.large,RunInstances:0010,Used,450 Mbps,6.5,,Yes,,,,,,,,,,,,,,,,,,,,4,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
